9.13461628e-02 9.94736735e+00 0.00000000e+00 9.98432006e-01 0.00000000e+00 1.56799411e-03 1.37085695e+03 9.13200993e-02 9.99144408e-01 9.13203598e-02 9.99128588e-01 -3.57105326e-03 1.99916045e+00 -3.57407127e-03 1.99828885e+00 
9.13680715e-02 9.94474234e+00 0.00000000e+00 9.98430879e-01 0.00000000e+00 1.56912082e-03 1.37036468e+03 9.13419830e-02 9.99143793e-01 9.13422437e-02 9.99127962e-01 -3.57276573e-03 1.99915904e+00 -3.57578448e-03 1.99828762e+00 
9.13899854e-02 9.94211796e+00 0.00000000e+00 9.98429752e-01 0.00000000e+00 1.57024835e-03 1.36987260e+03 9.13638719e-02 9.99143177e-01 9.13641329e-02 9.99127335e-01 -3.57447901e-03 1.99915763e+00 -3.57749851e-03 1.99828639e+00 
9.14119046e-02 9.93949420e+00 0.00000000e+00 9.98428623e-01 0.00000000e+00 1.57137668e-03 1.36938069e+03 9.13857660e-02 9.99142561e-01 9.13860273e-02 9.99126708e-01 -3.57619312e-03 1.99915622e+00 -3.57921335e-03 1.99828516e+00 
9.14338290e-02 9.93687108e+00 0.00000000e+00 9.98427494e-01 0.00000000e+00 1.57250582e-03 1.36888896e+03 9.14076654e-02 9.99141945e-01 9.14079269e-02 9.99126080e-01 -3.57790804e-03 1.99915481e+00 -3.58092902e-03 1.99828393e+00 
9.14557587e-02 9.93424858e+00 0.00000000e+00 9.98426364e-01 0.00000000e+00 1.57363577e-03 1.36839740e+03 9.14295700e-02 9.99141328e-01 9.14298317e-02 9.99125452e-01 -3.57962379e-03 1.99915340e+00 -3.58264551e-03 1.99828269e+00 
9.14776937e-02 9.93162672e+00 0.00000000e+00 9.98425233e-01 0.00000000e+00 1.57476653e-03 1.36790603e+03 9.14514798e-02 9.99140711e-01 9.14517418e-02 9.99124823e-01 -3.58134036e-03 1.99915198e+00 -3.58436282e-03 1.99828146e+00 
9.14996339e-02 9.92900548e+00 0.00000000e+00 9.98424102e-01 0.00000000e+00 1.57589810e-03 1.36741483e+03 9.14733949e-02 9.99140093e-01 9.14736572e-02 9.99124194e-01 -3.58305775e-03 1.99915057e+00 -3.58608096e-03 1.99828022e+00 
9.15215794e-02 9.92638487e+00 0.00000000e+00 9.98422970e-01 0.00000000e+00 1.57703049e-03 1.36692380e+03 9.14953152e-02 9.99139475e-01 9.14955777e-02 9.99123565e-01 -3.58477596e-03 1.99914916e+00 -3.58779992e-03 1.99827899e+00 
9.15435301e-02 9.92376489e+00 0.00000000e+00 9.98421836e-01 0.00000000e+00 1.57816368e-03 1.36643296e+03 9.15172407e-02 9.99138856e-01 9.15175035e-02 9.99122935e-01 -3.58649499e-03 1.99914774e+00 -3.58951970e-03 1.99827775e+00 
9.15654861e-02 9.92114554e+00 0.00000000e+00 9.98420702e-01 0.00000000e+00 1.57929769e-03 1.36594229e+03 9.15391715e-02 9.99138237e-01 9.15394346e-02 9.99122304e-01 -3.58821485e-03 1.99914633e+00 -3.59124030e-03 1.99827651e+00 
9.15874474e-02 9.91852681e+00 0.00000000e+00 9.98419567e-01 0.00000000e+00 1.58043252e-03 1.36545179e+03 9.15611076e-02 9.99137618e-01 9.15613708e-02 9.99121673e-01 -3.58993553e-03 1.99914491e+00 -3.59296173e-03 1.99827527e+00 
9.16094139e-02 9.91590872e+00 0.00000000e+00 9.98418432e-01 0.00000000e+00 1.58156815e-03 1.36496148e+03 9.15830488e-02 9.99136998e-01 9.15833124e-02 9.99121042e-01 -3.59165704e-03 1.99914349e+00 -3.59468398e-03 1.99827403e+00 
9.16313857e-02 9.91329125e+00 0.00000000e+00 9.98417295e-01 0.00000000e+00 1.58270461e-03 1.36447134e+03 9.16049954e-02 9.99136378e-01 9.16052592e-02 9.99120410e-01 -3.59337937e-03 1.99914208e+00 -3.59640705e-03 1.99827279e+00 
9.16533628e-02 9.91067441e+00 0.00000000e+00 9.98416158e-01 0.00000000e+00 1.58384187e-03 1.36398138e+03 9.16269471e-02 9.99135757e-01 9.16272112e-02 9.99119778e-01 -3.59510253e-03 1.99914066e+00 -3.59813095e-03 1.99827155e+00 
9.16753452e-02 9.90805819e+00 0.00000000e+00 9.98415020e-01 0.00000000e+00 1.58497996e-03 1.36349159e+03 9.16489041e-02 9.99135135e-01 9.16491684e-02 9.99119145e-01 -3.59682651e-03 1.99913924e+00 -3.59985568e-03 1.99827031e+00 
9.16973328e-02 9.90544261e+00 0.00000000e+00 9.98413881e-01 0.00000000e+00 1.58611886e-03 1.36300198e+03 9.16708664e-02 9.99134514e-01 9.16711310e-02 9.99118512e-01 -3.59855131e-03 1.99913782e+00 -3.60158123e-03 1.99826906e+00 
9.17193257e-02 9.90282765e+00 0.00000000e+00 9.98412741e-01 0.00000000e+00 1.58725857e-03 1.36251255e+03 9.16928339e-02 9.99133892e-01 9.16930987e-02 9.99117878e-01 -3.60027694e-03 1.99913640e+00 -3.60330761e-03 1.99826782e+00 
9.17413238e-02 9.90021332e+00 0.00000000e+00 9.98411601e-01 0.00000000e+00 1.58839911e-03 1.36202329e+03 9.17148067e-02 9.99133269e-01 9.17150717e-02 9.99117244e-01 -3.60200340e-03 1.99913497e+00 -3.60503481e-03 1.99826657e+00 
9.17633273e-02 9.89759961e+00 0.00000000e+00 9.98410460e-01 0.00000000e+00 1.58954046e-03 1.36153421e+03 9.17367847e-02 9.99132646e-01 9.17370500e-02 9.99116610e-01 -3.60373069e-03 1.99913355e+00 -3.60676284e-03 1.99826533e+00 
9.17853360e-02 9.89498653e+00 0.00000000e+00 9.98409317e-01 0.00000000e+00 1.59068263e-03 1.36104530e+03 9.17587679e-02 9.99132023e-01 9.17590335e-02 9.99115975e-01 -3.60545880e-03 1.99913213e+00 -3.60849170e-03 1.99826408e+00 
9.18073500e-02 9.89237408e+00 0.00000000e+00 9.98408174e-01 0.00000000e+00 1.59182562e-03 1.36055657e+03 9.17807565e-02 9.99131399e-01 9.17810223e-02 9.99115339e-01 -3.60718774e-03 1.99913070e+00 -3.61022138e-03 1.99826283e+00 
9.18293693e-02 9.88976226e+00 0.00000000e+00 9.98407031e-01 0.00000000e+00 1.59296943e-03 1.36006802e+03 9.18027502e-02 9.99130774e-01 9.18030163e-02 9.99114703e-01 -3.60891750e-03 1.99912928e+00 -3.61195190e-03 1.99826159e+00 
9.18513939e-02 9.88715106e+00 0.00000000e+00 9.98405886e-01 0.00000000e+00 1.59411406e-03 1.35957965e+03 9.18247493e-02 9.99130149e-01 9.18250156e-02 9.99114067e-01 -3.61064810e-03 1.99912785e+00 -3.61368324e-03 1.99826034e+00 
9.18734237e-02 9.88454049e+00 0.00000000e+00 9.98404740e-01 0.00000000e+00 1.59525952e-03 1.35909144e+03 9.18467536e-02 9.99129524e-01 9.18470202e-02 9.99113430e-01 -3.61237952e-03 1.99912642e+00 -3.61541541e-03 1.99825909e+00 
9.18954588e-02 9.88193054e+00 0.00000000e+00 9.98403594e-01 0.00000000e+00 1.59640579e-03 1.35860342e+03 9.18687631e-02 9.99128898e-01 9.18690300e-02 9.99112793e-01 -3.61411177e-03 1.99912500e+00 -3.61714841e-03 1.99825783e+00 
9.19174993e-02 9.87932122e+00 0.00000000e+00 9.98402447e-01 0.00000000e+00 1.59755289e-03 1.35811557e+03 9.18907779e-02 9.99128272e-01 9.18910450e-02 9.99112155e-01 -3.61584486e-03 1.99912357e+00 -3.61888224e-03 1.99825658e+00 
9.19395450e-02 9.87671252e+00 0.00000000e+00 9.98401299e-01 0.00000000e+00 1.59870081e-03 1.35762790e+03 9.19127980e-02 9.99127646e-01 9.19130653e-02 9.99111517e-01 -3.61757877e-03 1.99912214e+00 -3.62061690e-03 1.99825533e+00 
9.19615960e-02 9.87410445e+00 0.00000000e+00 9.98400150e-01 0.00000000e+00 1.59984955e-03 1.35714040e+03 9.19348233e-02 9.99127019e-01 9.19350909e-02 9.99110878e-01 -3.61931351e-03 1.99912071e+00 -3.62235239e-03 1.99825407e+00 
9.19836522e-02 9.87149701e+00 0.00000000e+00 9.98399001e-01 0.00000000e+00 1.60099912e-03 1.35665308e+03 9.19568539e-02 9.99126391e-01 9.19571218e-02 9.99110239e-01 -3.62104908e-03 1.99911928e+00 -3.62408871e-03 1.99825282e+00 
9.20057138e-02 9.86889019e+00 0.00000000e+00 9.98397850e-01 0.00000000e+00 1.60214951e-03 1.35616593e+03 9.19788898e-02 9.99125763e-01 9.19791579e-02 9.99109600e-01 -3.62278549e-03 1.99911785e+00 -3.62582587e-03 1.99825156e+00 
9.20277807e-02 9.86628399e+00 0.00000000e+00 9.98396699e-01 0.00000000e+00 1.60330073e-03 1.35567896e+03 9.20009309e-02 9.99125135e-01 9.20011993e-02 9.99108960e-01 -3.62452272e-03 1.99911641e+00 -3.62756385e-03 1.99825031e+00 
9.20498528e-02 9.86367843e+00 0.00000000e+00 9.98395547e-01 0.00000000e+00 1.60445277e-03 1.35519216e+03 9.20229773e-02 9.99124506e-01 9.20232460e-02 9.99108319e-01 -3.62626079e-03 1.99911498e+00 -3.62930267e-03 1.99824905e+00 
9.20719303e-02 9.86107348e+00 0.00000000e+00 9.98394394e-01 0.00000000e+00 1.60560564e-03 1.35470554e+03 9.20450290e-02 9.99123876e-01 9.20452979e-02 9.99107678e-01 -3.62799969e-03 1.99911354e+00 -3.63104231e-03 1.99824779e+00 
9.20940130e-02 9.85846916e+00 0.00000000e+00 9.98393241e-01 0.00000000e+00 1.60675934e-03 1.35421910e+03 9.20670859e-02 9.99123247e-01 9.20673551e-02 9.99107037e-01 -3.62973942e-03 1.99911211e+00 -3.63278280e-03 1.99824653e+00 
9.21161010e-02 9.85586547e+00 0.00000000e+00 9.98392086e-01 0.00000000e+00 1.60791386e-03 1.35373283e+03 9.20891481e-02 9.99122616e-01 9.20894175e-02 9.99106395e-01 -3.63147998e-03 1.99911067e+00 -3.63452411e-03 1.99824527e+00 
9.21381944e-02 9.85326239e+00 0.00000000e+00 9.98390931e-01 0.00000000e+00 1.60906921e-03 1.35324673e+03 9.21112156e-02 9.99121986e-01 9.21114853e-02 9.99105753e-01 -3.63322138e-03 1.99910924e+00 -3.63626626e-03 1.99824401e+00 
9.21602930e-02 9.85065995e+00 0.00000000e+00 9.98389775e-01 0.00000000e+00 1.61022540e-03 1.35276082e+03 9.21332884e-02 9.99121355e-01 9.21335583e-02 9.99105110e-01 -3.63496361e-03 1.99910780e+00 -3.63800924e-03 1.99824275e+00 
9.21823969e-02 9.84805812e+00 0.00000000e+00 9.98388618e-01 0.00000000e+00 1.61138241e-03 1.35227507e+03 9.21553664e-02 9.99120723e-01 9.21556366e-02 9.99104467e-01 -3.63670668e-03 1.99910636e+00 -3.63975306e-03 1.99824148e+00 
9.22045062e-02 9.84545693e+00 0.00000000e+00 9.98387460e-01 0.00000000e+00 1.61254025e-03 1.35178950e+03 9.21774497e-02 9.99120091e-01 9.21777202e-02 9.99103823e-01 -3.63845058e-03 1.99910492e+00 -3.64149771e-03 1.99824022e+00 
9.22266207e-02 9.84285635e+00 0.00000000e+00 9.98386301e-01 0.00000000e+00 1.61369892e-03 1.35130411e+03 9.21995383e-02 9.99119459e-01 9.21998090e-02 9.99103179e-01 -3.64019532e-03 1.99910348e+00 -3.64324319e-03 1.99823896e+00 
9.22487405e-02 9.84025640e+00 0.00000000e+00 9.98385142e-01 0.00000000e+00 1.61485842e-03 1.35081889e+03 9.22216322e-02 9.99118826e-01 9.22219031e-02 9.99102534e-01 -3.64194089e-03 1.99910204e+00 -3.64498952e-03 1.99823769e+00 
9.22708657e-02 9.83765707e+00 0.00000000e+00 9.98383981e-01 0.00000000e+00 1.61601876e-03 1.35033384e+03 9.22437313e-02 9.99118192e-01 9.22440025e-02 9.99101889e-01 -3.64368729e-03 1.99910060e+00 -3.64673667e-03 1.99823642e+00 
